Número de artículo,Descripción del artículo,Código SN,Nombre SN,Válido,De fecha,Hasta fecha,Nº catálogo SN,Descripción de catálogo de SN,Cantidad,Precio especial,Moneda del precio,Descuento en %
102237,4003615 ETQ NATILLA DE MORA CLLA X 1000G,CN890900608,ALMACENES EXITO S A,Y,11/18/2022,,4003615,4003615 ETQ NATILLA DE MORA CLLA X 1000G,1,803,COP,0
102238,4003613 ETQ NAT AREQ POM X150G,CN890900608,ALMACENES EXITO S A,Y,11/18/2022,,4003613,4003613 ETQ NAT AREQ POM X150G,1,200,COP,0
102239,4003501 ETQ CIRUELA PASA POMONA X 250G,CN890900608,ALMACENES EXITO S A,Y,11/19/2022,,4003501,4003501 ETQ CIRUELA PASA POMONA X 250G,1,319,COP,0
102240,4003586 ETQ MARAGNON POMONA X250G,CN890900608,ALMACENES EXITO S A,Y,11/19/2022,,4003586,4003586 ETQ MARAGNON POMONA X250G,1,319,COP,0
102241,4003536 ETQ EMP DE CARNE CONG FRESC X90G,CN890900608,ALMACENES EXITO S A,Y,11/19/2022,,4003536,4003536 ETQ EMP DE CARNE CONG FRESC X90G,1,242,COP,0
102242,4003538 ETQ EMP POLLO CONG FRESC X70G,CN890900608,ALMACENES EXITO S A,Y,11/19/2022,,4003538,4003538 ETQ EMP POLLO CONG FRESC X70G,1,242,COP,0
102243,4003539 ETQ EMP QUESO CONG CLLA X70G,CN890900608,ALMACENES EXITO S A,Y,11/19/2022,,4003539,4003539 ETQ EMP QUESO CONG CLLA X70G,1,316,COP,0
102244,4003642 ETQ RATATOUILLE X300G CLL FM CONG,CN890900608,ALMACENES EXITO S A,Y,11/19/2022,,4003642,4003642 ETQ RATATOUILLE X300G CLL FM CONG,1,990,COP,0
102245,4003516 ETQ COLLARIN SANDWICH CUBAN EXITO 6X30CM,CN890900608,ALMACENES EXITO S A,Y,11/19/2022,,4003516,4003516 ETQ COLLARIN SANDWICH CUBAN EXITO 6X30CM,1,370,COP,0
102246,4003515 ETQ COLLARIN SANDWICH ATUN EXITO 6X30CM,CN890900608,ALMACENES EXITO S A,Y,11/19/2022,,4003515,4003515 ETQ COLLARIN SANDWICH ATUN EXITO 6X30CM,1,370,COP,0
102248,4003614 ETQ NATILLA DE CANELA CLLA X 1000G,CN890900608,ALMACENES EXITO S A,Y,11/25/2022,,4003614,4003614 ETQ NATILLA DE CANELA CLLA X 1000G,1,286,COP,0
102249,4003514 ETQ COLLARIN SANDWI 3 CARNE EXITO 6X30CM,CN890900608,ALMACENES EXITO S A,Y,11/22/2022,,4003514,4003514 ETQ COLLARIN SANDWI 3 CARNE EXITO 6X30CM,1,370,COP,0
102253,4000607 ETQ LOMO AHUMADO BOUQUET POMONA,CN890900608,ALMACENES EXITO S A,Y,11/23/2022,,4000607,4000607 ETQ LOMO AHUMADO BOUQUET POMONA,1,237,COP,0
102254,4003461 ETQ AREPA HUEVO CONG FRESC X110G,CN890900608,ALMACENES EXITO S A,Y,11/23/2022,,4003461,4003461 ETQ AREPA HUEVO CONG FRESC X110G,1,138,COP,0
102255,4003460 ETQ AREPA HUEVO CONG CLLA X110G,CN890900608,ALMACENES EXITO S A,Y,11/23/2022,,4003460,4003460 ETQ AREPA HUEVO CONG CLLA X110G,1,138,COP,0
102256,4003540 ETQ EMP QUESO CONG FRESC X70G,CN890900608,ALMACENES EXITO S A,Y,11/23/2022,,4003540,4003540 ETQ EMP QUESO CONG FRESC X70G,1,253,COP,0
102257,4003537 ETQ EMP POLLO CONG CLLA X70G,CN890900608,ALMACENES EXITO S A,Y,11/23/2022,,4003537,4003537 ETQ EMP POLLO CONG CLLA X70G,1.00,330,COP,0
102258,4003453 ETQ ALBARICOQUE POMONA X250G,CN890900608,ALMACENES EXITO S A,Y,11/23/2022,,4003453,4003453 ETQ ALBARICOQUE POMONA X250G,1.00,218,COP,0
102259,4003645 ETQ ROSCA DE NAVIDAD POM X600G,CN890900608,ALMACENES EXITO S A,Y,11/23/2022,,4003645,4003645 ETQ ROSCA DE NAVIDAD POM X600G,1,424,COP,0
102260,4003541 ETQ ENROLLADO DOBLE CHOC POM X650G,CN890900608,ALMACENES EXITO S A,Y,11/23/2022,,4003541,4003541 ETQ ENROLLADO DOBLE CHOC POM X650G,1.00,218,COP,0
102285,4003616 ETQ NATILLA PANELA Y COCO CLLAX 1KG,CN890900608,ALMACENES EXITO S A,Y,11/25/2022,,4003616,4003616 ETQ NATILLA PANELA Y COCO CLLAX 1KG,1.00,286,COP,0
102286,4003617 ETQ NATILLA VAINILLA CLLA X 1000G,CN890900608,ALMACENES EXITO S A,Y,11/25/2022,,4003617,4003617 ETQ NATILLA VAINILLA CLLA X 1000G,1.00,286,COP,0
102287,4003543 ETQ ENROLLADO TIRAMISU POM X680G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003543,4003543 ETQ ENROLLADO TIRAMISU POM X680G,"5,000.00",220,COP,0
102288,4003684 ETQ TORTA AREQUIPE POM X760G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003684,4003684 ETQ TORTA AREQUIPE POM X760G,"5,000.00",220,COP,0
102289,4003709 ETQ TORTA TRES LECHES MILO POM X1100G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003709,4003709 ETQ TORTA TRES LECHES MILO POM X1100G,1,220,COP,0
102290,4003707 ETQ TORTA T.L MORA POM X950G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003707,4003707 ETQ TORTA T.L MORA POM X950G,"5,000.00",220,COP,0
102291,4003686 ETQ TORTA CHIPS D CHOCOLATE POM X1000G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003686,4003686 ETQ TORTA CHIPS D CHOCOLATE POM X1000G,"5,000.00",220,COP,0
102292,4003695 ETQ TORTA GLASSE DE MELOC POM X 800G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003695,4003695 ETQ TORTA GLASSE DE MELOC POM X 800G,"5,000.00",220,COP,0
102293,4003694 ETQ TORTA GLASSE DE FRESA POM X800G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003694,4003694 ETQ TORTA GLASSE DE FRESA POM X800G,"1,000.00",0.01,COP,0
102293,4003694 ETQ TORTA GLASSE DE FRESA POM X800G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003694,4003694 ETQ TORTA GLASSE DE FRESA POM X800G,"5,000.00",220,COP,0
102294,4003690 ETQ TORTA DE CHOCOLATE POM X760G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003690,4003690 ETQ TORTA DE CHOCOLATE POM X760G,1,220,COP,0
102295,4003706 ETQ TORTA T.L MILO POM X560G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003706,4003706 ETQ TORTA T.L MILO POM X560G,"5,000.00",220,COP,0
102296,4003696 ETQ TORTA LLUVIA DE CHOC POM X 890G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003696,4003696 ETQ TORTA LLUVIA DE CHOC POM X 890G,1,220,COP,0
102297,4003697 ETQ TORTA MAGD ESP CHOC POM 800G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003697,4003697 ETQ TORTA MAGD ESP CHOC POM 800G,"5,000.00",220,COP,0
102298,4003703 ETQ TORTA T.L AREQU POM X600G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003703,4003703 ETQ TORTA T.L AREQU POM X600G,"5,000.00",220,COP,0
102299,4003704 ETQ TORTA T.L AREQUIPE POM X1000G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003704,4003704 ETQ TORTA T.L AREQUIPE POM X1000G,"5,000.00",220,COP,0
102300,4003585 ETQ MANTECADA POM X550G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003585,4003585 ETQ MANTECADA POM X550G,1,220.00,COP,0
102301,4003583 ETQ MAGDALENA CASERA COMB POM X700G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003583,4003583 ETQ MAGDALENA CASERA COMB POM X700G,1,220.00,COP,0
102302,4003582 ETQ MAGDALENA CASERA CHOC POM X700G,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003582,4003582 ETQ MAGDALENA CASERA CHOC POM X700G,1,220.00,COP,0
102303,4003760 ETQ TORTA T.L DE BAILEYS POM X 970GR,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003760,4003760 ETQ TORTA T.L DE BAILEYS POM X 970GR,1,220.00,COP,0
102304,4003518 ETQ COLLARIN SANDWICH POLLO EXITO 6X30CM,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003518,4003518 ETQ COLLARIN SANDWICH POLLO EXITO 6X30CM,"5,000.00",370,COP,0
102305,4003517 ETQ COLLARIN SANDWICH ECON EXITO 6X30CM,CN890900608,ALMACENES EXITO S A,Y,11/27/2022,,4003517,4003517 ETQ COLLARIN SANDWICH ECON EXITO 6X30CM,1,370,COP,0
102306,4003308 ETQ MENU VEGETARIAN POM X4 8.5CMX7,CN890900608,ALMACENES EXITO S A,Y,11/28/2022,,4003308,4003308 ETQ MENU VEGETARIAN POM X4 8.5CMX7,1,"2,000.00",COP,0
102307,4003182 ETQ MENU PARA MAMA EXITO X 4UN 8.5X7CM,CN890900608,ALMACENES EXITO S A,Y,11/28/2022,,4003182,4003182 ETQ MENU PARA MAMA EXITO X 4UN 8.5X7CM,1,"1,200.00",COP,0
102308,4003768 COLLARIN NAVIDAD CARULLA,CN890900608,ALMACENES EXITO S A,Y,11/28/2022,,4003768,4003768 COLLARIN NAVIDAD CARULLA,1,"1,200.00",COP,0
102309,3000615 TRIPA MOLDE GALANTINA PAVO PORCHI,CN890900608,ALMACENES EXITO S A,Y,11/28/2022,,3000615,3000615 TRIPA MOLDE GALANTINA PAVO PORCHI,1,"5,400.00",COP,0
102310,4003689 ETQ TORTA DE CHOCOLATE POM X700G,CN890900608,ALMACENES EXITO S A,Y,11/28/2022,,4003689,4003689 ETQ TORTA DE CHOCOLATE POM X700G,1,424,COP,0
102313,4003669 ETQ T CASERA BARRA VAIN X290GR,CN890900608,ALMACENES EXITO S A,Y,11/29/2022,,4003669,4003669 ETQ T CASERA BARRA VAIN X290GR,1,228,COP,0
102314,4003668 ETQ T CASERA BARRA CHOC X290GR,CN890900608,ALMACENES EXITO S A,Y,11/29/2022,,4003668,4003668 ETQ T CASERA BARRA CHOC X290GR,1,228,COP,0
102315,4003635 ETQ POSTRE VAINILLA T.L X1250G,CN890900608,ALMACENES EXITO S A,Y,11/29/2022,,4003635,4003635 ETQ POSTRE VAINILLA T.L X1250G,1,228,COP,0
102316,4003710 ETQ TORTA TRES LECHES POM X 915G,CN890900608,ALMACENES EXITO S A,Y,11/29/2022,,4003710,4003710 ETQ TORTA TRES LECHES POM X 915G,1.00,228,COP,0
102317,4003687 ETQ TORTA CHOCOLATE POM X600G,CN890900608,ALMACENES EXITO S A,Y,11/29/2022,,4003687,4003687 ETQ TORTA CHOCOLATE POM X600G,1.00,228,COP,0
102318,4003698 ETQ TORTA MARACUYA POM X1500G,CN890900608,ALMACENES EXITO S A,Y,11/29/2022,,4003698,4003698 ETQ TORTA MARACUYA POM X1500G,1,228.00,COP,0
102319,4003405 CHEESECAKE FRUTOS DEL BOSQUE X 1200GR,CN890900608,ALMACENES EXITO S A,Y,11/29/2022,,4003405,4003405 CHEESECAKE FRUTOS DEL BOSQUE X 1200GR,1,228.00,COP,0
102320,4003632 ETQ POSTRE T.L AREQUIPE POM X670G,CN890900608,ALMACENES EXITO S A,Y,11/29/2022,,4003632,4003632 ETQ POSTRE T.L AREQUIPE POM X670G,1,228.00,COP,0
102321,4003633 ETQ POSTRE T.L CAFE POM X 650G,CN890900608,ALMACENES EXITO S A,Y,11/29/2022,,4003633,4003633 ETQ POSTRE T.L CAFE POM X 650G,1,228,COP,0
102345,4003468 ETQ AVELLANAS POMONA X 250G,CN890900608,ALMACENES EXITO S A,Y,12/5/2022,,4003468,4003468 ETQ AVELLANAS POMONA X 250G RES 810-2013,"10,000.00",319,COP,0
102346,4003630 ETQ PERNIL CERD BOUQ POMO EXIT X 500G,CN890900608,ALMACENES EXITO S A,Y,12/6/2022,,4003630,4003630 ETQ PERNIL CERD BOUQ POMO EXIT X 500G RES 810-2013,"10,000.00",902,COP,0
102347,4004043 COLL KRAFT CHULETA CERDO AHU SALS SMOKY,CN890900608,ALMACENES EXITO S A,Y,12/13/2022,,4004043,4004043 COLL KRAFT CHULETA CERDO AHU SALS SMOKY,1,"2,015.00",COP,0
102348,4004041 COLL KRAFT PECHUGA PAVO AHU FRUTO ROJO RES 810-2013,CN890900608,ALMACENES EXITO S A,Y,12/13/2022,,4004041,4004041 COLL KRAFT PECHUGA PAVO AHU FRUTO ROJO,1,"2,015.00",COP,0
102349,4004042 COLL KRAFT PECHUGA PAVO AHU SALS SMOKY,CN890900608,ALMACENES EXITO S A,Y,12/13/2022,,4004042,4004042 COLL KRAFT PECHUGA PAVO AHU SALS SMOKY,1,"2,015.00",COP,0
102350,4002255 ETQ IMP SALCHICHA PARRILLERA COCTAIL RES 810-2013,CN890900608,ALMACENES EXITO S A,Y,12/7/2022,,4002255,4002255 ETQ IMP SALCHICHA PARRILLERA COCTAIL RES 810-2013,1,276,COP,0
102351,4003662 ETQ SINF CANE CLLA X360G,CN890900608,ALMACENES EXITO S A,Y,12/7/2022,,4003662,4003662 ETQ SINF CANE CLLA X360G,1,600,COP,0
102371,4003714 ETQ UVAS PASAS POMONA X250G,CN890900608,ALMACENES EXITO S A,Y,12/12/2022,,4003714,4003714 ETQ UVAS PASAS POMONA X250G RES 810-2013,1.00,319.00,COP,0
102372,4003449 COLLARIN EARTH CLLA FM 45X3.5CM,CN890900608,ALMACENES EXITO S A,Y,12/12/2022,,4003449,4003449 COLLARIN EARTH CLLA FM 45X3.5CM  RES 810-2013,1.00,969.00,COP,0
102373,4003612 ETQ NAT AREQ POM X1000G,CN890900608,ALMACENES EXITO S A,Y,12/12/2022,,4003612,4003612 ETQ NAT AREQ POM X1000G,1,120,COP,0
102375,4003447 COLL KRAFT ROLLO D PAV POMON X500G,CN890900608,ALMACENES EXITO S A,Y,12/12/2022,,4003447,4003447 COLL KRAFT ROLLO D PAV POMON X500G,1,120.00,COP,0
102377,4003435 CINTILLO CDM ROPA VIEJA X2 9X31CM CONG RES 810-2013,CN890900608,ALMACENES EXITO S A,Y,12/12/2022,,4003435,4003435 CINTILLO CDM ROPA VIEJA X2 9X31CM CONG,1,710,COP,0
102378,4003436 CINTILLO CDM ROPA VIEJA X4 11X36CM RES 810-2013,CN890900608,ALMACENES EXITO S A,Y,12/12/2022,,4003436,4003436 CINTILLO CDM ROPA VIEJA X4 11X36CM,1.00,120,COP,0
102381,4003787 CAJA PONQUE ABUELA PEQUEGNA X 900GR,CN890900608,ALMACENES EXITO S A,Y,12/13/2022,,4000479,4000479 CAJA PONQUE ABUELA PEQUEGNA X 900GR,"2,500.00","3,526.00",COP,0
102381,4003787 CAJA PONQUE ABUELA PEQUEGNA X 900GR,CN890900608,ALMACENES EXITO S A,Y,12/13/2022,,4000479,4000479 CAJA PONQUE ABUELA PEQUEGNA X 900GR,"3,000.00","3,526.00",COP,0
102382,4003555 ETQ GEN FRESC COMID 5X6CM,CN890900608,ALMACENES EXITO S A,Y,12/12/2022,,4003555,4003555 ETQ GEN FRESC COMID 5X6CM,1.00,120,COP,0
102396,4002951 CAJA TABLA NAVIDEGNA ESPAGNOLA,CN890900608,ALMACENES EXITO S A,Y,12/14/2022,,4002951,4002951 CAJA TABLA NAVIDEGNA ESPAGNOLA,1.00,"3,000.00",COP,0
102397,4003607 ETQ MOUSSE FRUTOS ROJOS CLLA X1150G RES 810-2013,CN890900608,ALMACENES EXITO S A,Y,12/14/2022,,4003607,4003607 ETQ MOUSSE FRUTOS ROJOS CLLA X1150G,1,370,COP,0
102568,4004046 ETQ SALCHICHA P.TRAD EKONO LITOGRAFIA,CN890900608,ALMACENES EXITO S A,Y,12/28/2022,,4004046,4004046 ETQ SALCHICHA P.TRAD EKONO,"10,000.00",600,COP,0
102569,4004045 ETQ CHORIZO MIX POLLO/CERDO EKONO X 80GR LITOGRAFIA,CN890900608,ALMACENES EXITO S A,Y,12/28/2022,,4004045,4004045 ETQ CHORIZO MIX POLLO/CERDO EKONO X 80GR,"10,000.00",600,COP,0
102570,4004056 ETQ EKONO SALCHICHA TIPO DESAYUNO X 90GR LITOGRAFIA,CN890900608,ALMACENES EXITO S A,Y,12/30/2022,,4004056,4004056 ETQ SALCHICHA TIPO DESAYUNO X90GR,"10,000.00",310,COP,0
102571,4004058 ETQ SALCHICHON DE RES X 50 G LITOGRAFIA,CN890900608,ALMACENES EXITO S A,Y,12/30/2022,,4004058,4004058 ETQ SALCHICHON DE RES X 50GR,"10,000.00",533,COP,0
102572,4004057 ETQ MORTADELA MIXTA POLLO Y RESX 80GR LITOGRAFIA,CN890900608,ALMACENES EXITO S A,Y,12/30/2022,,4004057,4004057 ETQ MORTADELA MIXTA POLLO Y RES X 80GR,"10,000.00",518,COP,0
102590,4004056 ETQ SALCHICHA TIPO DESAYUNO X90GR,CN890900608,ALMACENES EXITO S A,Y,1/3/2023,,4004056,4004056 ETQ SALCHICHA TIPO DESAYUNO X90GR,1,310,COP,0
102591,4004057 ETQ MORTADELA MIXTA POLLO Y RES X 80GR,CN890900608,ALMACENES EXITO S A,Y,1/3/2023,,4004057,4004057 ETQ MORTADELA MIXTA POLLO Y RES X 80GR 1,1.00,518,COP,0
102592,4004058 ETQ SALCHICHON DE RES X 50GR,CN890900608,ALMACENES EXITO S A,Y,1/3/2023,,4004058,4004058 ETQ SALCHICHON DE RES X 50GR,1.00,533,COP,0
102593,4004046 ETQ SALCHICHA P.TRAD EKONO,CN890900608,ALMACENES EXITO S A,Y,1/3/2023,,4004046,4004046 ETQ SALCHICHA P.TRAD EKONO,1.00,600,COP,0
102594,4004045 ETQ CHORIZO MIX POLLO/CERDO EKONO X80GR,CN890900608,ALMACENES EXITO S A,Y,1/3/2023,,4004045,4004045 ETQ CHORIZO MIX POLLO/CERDO EKONO X 80GR,1.00,600,COP,0
102605,4002787 ETQ CERDO GENERICA POMONA,CN890900608,ALMACENES EXITO S A,Y,1/10/2023,,4002787,4002787 ETQ CERDO GENERICA POMONA,1.00,115,COP,0
102608,4002076 ETQ BLANCA 5.8X6 (PP)(TD) FILIZOLA,CN890900608,ALMACENES EXITO S A,Y,1/10/2023,,4002076,4002076 ETQ BLANCA 5.8X6 (PP)(TD) FILIZOLA,1.00,34,COP,0
103115,STICKER ADH FLEXO TT TAPACODIGO  35x17 mm C2 CORE3 x 5000 uds,CN890900608,ALMACENES EXITO S A,Y,4/26/2023,,4001237,4001237 ETQ TAPACODIGO 2.5X2CM (PP)(TD),"5,000.00",44,COP,0
103148,4004115 ETQ MORTADELA MIXTA DE POLLO X 225GR RES 2492,CN890900608,ALMACENES EXITO S A,Y,4/28/2023,,4004115,4004115 ETQ MORTADELA MIXTA DE POLLO X 225GR RES 2492,"5,000.00",125,COP,0
103148,4004115 ETQ MORTADELA MIXTA DE POLLO X 225GR RES 2492,CN890900608,ALMACENES EXITO S A,Y,4/28/2023,,4004115,4004115 ETQ MORTADELA MIXTA DE POLLO X 225GR RES 2492,"20,000.00",125,COP,0
103290,4003880 ETQ JAMON DE CERDO EKONO 11.5X11.5CM,CN890900608,ALMACENES EXITO S A,Y,5/16/2023,,4003880,4003880 ETQ JAMON DE CERDO EKONO 11.5X11.5CM,"5,000.00",125,COP,0
103330,4004125 ETQ LIBERALES GUAYABA X 415GR RES 2492,CN890900608,ALMACENES EXITO S A,Y,5/23/2023,,4004125,4004125 ETQ LIBERALES GUAYABA X 415GR RES 2492,"1,000.00",723.9,COP,0
103342,4004147 ETQ CHORIZ PREC X 30UN PORCHI RES 2492,CN890900608,ALMACENES EXITO S A,Y,5/24/2023,,4004147,4004147 ETQ CHORIZ PREC X 30UN PORCHI RES 2492,"5,000.00",220,COP,0
103366,4004087 ETQ ENROLLADO TIRAMISU POM X680G RES 2498,CN890900608,ALMACENES EXITO S A,Y,5/24/2023,,4004087,4004087 ETQ ENROLLADO TIRAMISU POM X680G RES 2498,"1,000.00",695.00,COP,0
103366,4004087 ETQ ENROLLADO TIRAMISU POM X680G RES 2498,CN890900608,ALMACENES EXITO S A,Y,5/24/2023,,4004087,4004087 ETQ ENROLLADO TIRAMISU POM X680G RES 2498,"1,500.00",550,COP,0
103366,4004087 ETQ ENROLLADO TIRAMISU POM X680G RES 2498,CN890900608,ALMACENES EXITO S A,Y,5/24/2023,,4004087,4004087 ETQ ENROLLADO TIRAMISU POM X680G RES 2498,"2,000.00",480,COP,0
103366,4004087 ETQ ENROLLADO TIRAMISU POM X680G RES 2498,CN890900608,ALMACENES EXITO S A,Y,5/24/2023,,4004087,4004087 ETQ ENROLLADO TIRAMISU POM X680G RES 2498,"3,000.00",385,COP,0
103378,4004186 ETQ COLLARIN SANDWI 3 CARNE EXITO 6X30CM RES 2492,CN890900608,ALMACENES EXITO S A,Y,5/29/2023,,4004186,4004186 ETQ COLLARIN SANDWI 3 CARNE EXITO 6X30CM RES 2492,"2,000.00",370,COP,0
103380,4004185 ETQ COLLARIN SANDWICH POLLO ÉXITO 6X30CM RES 2492,CN890900608,ALMACENES EXITO S A,Y,5/29/2023,,4004185,4004185 ETQ COLLARIN SANDWICH POLLO EXITO 6X30CM RES 2492,"2,000.00",370,COP,0
103381,4004183 ETQ COLLARIN SANDWICH CUBAN ÉXITO 6X30CM SABANETA,CN890900608,ALMACENES EXITO S A,Y,5/29/2023,,4004183,4004183 ETQ COLLARIN SANDWICH CUBAN EXITO 6X30CM RES 2492,500.00,"1,320.00",COP,0
103381,4004183 ETQ COLLARIN SANDWICH CUBAN ÉXITO 6X30CM SABANETA,CN890900608,ALMACENES EXITO S A,Y,5/29/2023,,4004183,4004183 ETQ COLLARIN SANDWICH CUBAN EXITO 6X30CM RES 2492,"1,000.00",680,COP,0
103381,4004183 ETQ COLLARIN SANDWICH CUBAN ÉXITO 6X30CM SABANETA,CN890900608,ALMACENES EXITO S A,Y,5/29/2023,,4004183,4004183 ETQ COLLARIN SANDWICH CUBAN EXITO 6X30CM RES 2492,"1,500.00",480,COP,0
103381,4004183 ETQ COLLARIN SANDWICH CUBAN ÉXITO 6X30CM SABANETA,CN890900608,ALMACENES EXITO S A,Y,5/29/2023,,4004183,4004183 ETQ COLLARIN SANDWICH CUBAN EXITO 6X30CM RES 2492,"2,000.00",370,COP,0
103387,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,CN890900608,ALMACENES EXITO S A,Y,5/31/2023,,4004261,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,"4,500.00",406.43,COP,0
103387,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,CN890900608,ALMACENES EXITO S A,Y,5/31/2023,,4004261,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,"7,000.00",269.47,COP,0
103387,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,CN890900608,ALMACENES EXITO S A,Y,5/31/2023,,4004261,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,"10,000.00",195.52,COP,0
103387,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,CN890900608,ALMACENES EXITO S A,Y,5/31/2023,,4004261,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,"15,000.00",137.99,COP,0
103387,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,CN890900608,ALMACENES EXITO S A,Y,5/31/2023,,4004261,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,"20,000.00",109.23,COP,0
103387,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,CN890900608,ALMACENES EXITO S A,Y,5/31/2023,,4004261,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,"30,000.00",80.47,COP,0
103387,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,CN890900608,ALMACENES EXITO S A,Y,5/31/2023,,4004261,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,"35,000.00",72.25,COP,0
103387,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,CN890900608,ALMACENES EXITO S A,Y,5/31/2023,,4004261,4004261 STICKER 2 SODIO/GRASA-35x70-V 5000757 LONGANIZA PORCHI X 350 GR5000819 BUTIFARRA COSTENA PORCHI X 300 GR5000827 CHORIZO RES CERDO X 1 KG5000833 SALCHICHA SUIZA POMONA X 500GR,"180,000.00",32.54,COP,0
